sequence_id,label,length,net_charge_per_residue,hydrophobic_percent,polar_percent,charged_percent,gly_percent,pro_percent,ambiguous_count,ambiguous_rate,top1_type,top1_identity,top1_score,top1_coverage,top2_type,top2_identity,delta_top1_top2,type1_score,type1_aligned_len,type1_coverage,type1_identity,type1_mismatch_rate,type1_gap_rate,type1_conservation_match,type2_score,type2_aligned_len,type2_coverage,type2_identity,type2_mismatch_rate,type2_gap_rate,type2_conservation_match,type3_score,type3_aligned_len,type3_coverage,type3_identity,type3_mismatch_rate,type3_gap_rate,type3_conservation_match,type4_score,type4_aligned_len,type4_coverage,type4_identity,type4_mismatch_rate,type4_gap_rate,type4_conservation_match,afgp_score,afgp_aligned_len,afgp_coverage,afgp_identity,afgp_mismatch_rate,afgp_gap_rate,afgp_conservation_match,alignment_failed,low_coverage
A0A0R4IDX9,NON_AFP,146,0.00684931506849315,53.42465753424658,24.65753424657534,15.753424657534246,4.794520547945205,4.10958904109589,0,0.0,type4,0.5357142857142857,-38.5,0.5753424657534246,type3,0.532258064516129,0.003456221198156695,-86.0,106,0.726027397260274,0.41509433962264153,0.5849056603773585,0.0,0.2557100913531819,-51.5,109,0.7465753424657534,0.47706422018348627,0.5229357798165137,0.0,0.443576796364825,-40.5,62,0.4246575342465753,0.532258064516129,0.46774193548387094,0.0,0.7294445562771396,-38.5,84,0.5753424657534246,0.5357142857142857,0.4642857142857143,0.0,0.3503758924965647,-336.0,143,0.9794520547945206,0.46853146853146854,0.5314685314685315,0.0,1.0,0,0
A0A0R4IEW8,NON_AFP,411,0.024330900243309004,41.119221411192214,29.44038929440389,18.97810218978102,8.51581508515815,5.35279805352798,0,0.0,type3,0.6931818181818182,-129.5,0.2141119221411192,type4,0.6129032258064516,0.08027859237536661,-152.5,200,0.48661800486618007,0.355,0.645,0.0,0.29655262234251245,-110.5,164,0.39902676399026765,0.5304878048780488,0.4695121951219512,0.0,0.44851148344082137,-129.5,88,0.2141119221411192,0.6931818181818182,0.3068181818181818,0.0,0.6500683236423724,-105.0,124,0.30170316301703165,0.6129032258064516,0.3870967741935484,0.0,0.372972714751343,-335.0,372,0.9051094890510949,0.33602150537634407,0.6639784946236559,0.0,0.9845298723060122,0,1
A0A0R4IFG5,NON_AFP,519,0.0019267822736030828,33.140655105973025,20.616570327552985,42.96724470134875,1.1560693641618496,0.9633911368015413,0,0.0,type4,0.6744186046511628,-139.5,0.24855491329479767,type3,0.6136363636363636,0.06078224101479912,-193.0,203,0.3911368015414258,0.4039408866995074,0.5960591133004927,0.0,0.3492645918219959,-160.0,168,0.3236994219653179,0.5238095238095238,0.47619047619047616,0.0,0.46066949376430766,-189.5,88,0.16955684007707128,0.6136363636363636,0.38636363636363635,0.0,0.6500683236423724,-139.5,129,0.24855491329479767,0.6744186046511628,0.32558139534883723,0.0,0.3830389531864928,-405.5,454,0.8747591522157996,0.2422907488986784,0.7577092511013216,0.0,0.9937520007310374,0,1
A0A0R4IKJ1,NON_AFP,721,-0.0013869625520110957,43.828016643550626,22.052704576976424,24.549237170596395,4.854368932038835,8.737864077669903,0,0.0,type3,0.8372093023255814,-263.5,0.11927877947295423,type4,0.7578125,0.07939680232558144,-249.0,217,0.30097087378640774,0.4700460829493088,0.5299539170506913,0.0,0.34066833549545905,-220.5,174,0.24133148404993066,0.632183908045977,0.367816091954023,0.0,0.4418545974027399,-263.5,86,0.11927877947295423,0.8372093023255814,0.16279069767441862,0.0,0.641930377680567,-236.0,128,0.17753120665742025,0.7578125,0.2421875,0.0,0.37821894500826214,-335.5,532,0.7378640776699029,0.35714285714285715,0.6428571428571429,0.0,0.993095520044703,0,1
A0A0R4IKU3,NON_AFP,955,-0.014659685863874346,39.68586387434555,22.827225130890053,20.31413612565445,4.502617801047121,6.9109947643979055,0,0.0,type3,0.8505747126436781,-370.0,0.09109947643979058,type4,0.75,0.10057471264367812,-352.5,216,0.2261780104712042,0.5185185185185185,0.48148148148148145,0.0,0.3464968733174495,-303.0,179,0.187434554973822,0.7094972067039106,0.2905027932960894,0.0,0.4569888032521298,-370.0,87,0.09109947643979058,0.8505747126436781,0.14942528735632185,0.0,0.646046120465848,-348.5,124,0.12984293193717278,0.75,0.25,0.0,0.3662260077504642,-446.5,637,0.6670157068062827,0.3029827315541601,0.6970172684458399,0.0,0.9895240449980879,0,1
A0A0R4ILB2,NON_AFP,470,-0.006382978723404255,55.319148936170215,21.27659574468085,11.702127659574469,7.872340425531915,3.829787234042553,0,0.0,type3,0.7682926829268293,-147.0,0.17446808510638298,type4,0.5905511811023622,0.17774150182446713,-165.5,199,0.42340425531914894,0.40703517587939697,0.592964824120603,0.0,0.36645743116841517,-122.0,171,0.3638297872340426,0.5380116959064327,0.4619883040935672,0.0,0.4369549217320803,-147.0,82,0.17446808510638298,0.7682926829268293,0.23170731707317074,0.0,0.659056148154119,-148.0,127,0.2702127659574468,0.5905511811023622,0.4094488188976378,0.0,0.38055370704812636,-319.5,427,0.9085106382978724,0.32786885245901637,0.6721311475409836,0.0,0.9886730874283162,0,1
A0A0R4IMY7,NON_AFP,1470,-0.011564625850340135,45.374149659863946,19.45578231292517,24.285714285714285,5.646258503401361,4.081632653061225,0,0.0,type3,0.875,-620.0,0.05986394557823129,type4,0.8527131782945736,0.022286821705426396,-545.5,211,0.1435374149659864,0.7014218009478673,0.2985781990521327,0.0,0.33613757726310245,-539.5,181,0.12312925170068027,0.7955801104972375,0.20441988950276244,0.0,0.44731714980122794,-620.0,88,0.05986394557823129,0.875,0.125,0.0,0.6500683236423724,-573.0,129,0.08775510204081632,0.8527131782945736,0.14728682170542637,0.0,0.3830389531864928,-555.5,705,0.47959183673469385,0.3730496453900709,0.6269503546099291,0.0,0.9919529314379887,0,1
A0A0R4IVA4,NON_AFP,611,0.03764320785597381,40.58919803600654,27.986906710310965,20.78559738134206,5.8919803600654665,5.237315875613748,0,0.0,type3,0.7558139534883721,-223.5,0.1407528641571195,type4,0.626984126984127,0.12882982650424513,-200.0,194,0.31751227495908346,0.5103092783505154,0.4896907216494845,0.0,0.3687273210778902,-186.5,172,0.281505728314239,0.5872093023255814,0.4127906976744186,0.0,0.46205918092063486,-223.5,86,0.1407528641571195,0.7558139534883721,0.2441860465116279,0.0,0.641930377680567,-206.5,126,0.20621931260229132,0.626984126984127,0.373015873015873,0.0,0.37563746662787334,-343.5,507,0.8297872340425532,0.3096646942800789,0.6903353057199211,0.0,0.9945662968399143,0,1
A0A0R4IVV0,NON_AFP,884,0.010180995475113122,45.588235294117645,23.190045248868778,21.380090497737555,6.4479638009049784,3.8461538461538463,0,0.0,type3,0.8505747126436781,-333.0,0.09841628959276018,type4,0.7734375,0.07713721264367812,-279.5,211,0.23868778280542988,0.5829383886255924,0.41706161137440756,0.0,0.3501386175936659,-288.5,181,0.20475113122171945,0.6519337016574586,0.34806629834254144,0.0,0.45284201167968097,-333.0,87,0.09841628959276018,0.8505747126436781,0.14942528735632185,0.0,0.646046120465848,-304.0,128,0.14479638009049775,0.7734375,0.2265625,0.0,0.37821894500826214,-361.5,615,0.6957013574660633,0.34471544715447155,0.6552845528455284,0.0,0.9891492953882633,0,1
A0A0R4IXF6,NON_AFP,795,0.026415094339622643,43.64779874213836,20.88050314465409,25.78616352201258,5.4088050314465415,6.163522012578617,0,0.0,type3,0.8390804597701149,-294.5,0.10943396226415095,type4,0.7165354330708661,0.12254502669924883,-295.0,205,0.2578616352201258,0.4682926829268293,0.5317073170731708,0.0,0.3540834500274587,-260.5,178,0.2238993710691824,0.6292134831460674,0.3707865168539326,0.0,0.4543971907195323,-294.5,87,0.10943396226415095,0.8390804597701149,0.16091954022988506,0.0,0.6575403733394112,-271.5,127,0.15974842767295597,0.7165354330708661,0.28346456692913385,0.0,0.38055370704812636,-392.0,583,0.7333333333333333,0.3241852487135506,0.6758147512864494,0.0,0.9917039594029005,0,1
A0A0R4IY06,NON_AFP,179,-0.0335195530726257,45.2513966480447,23.463687150837988,21.22905027932961,6.70391061452514,3.910614525139665,0,0.0,type3,0.5384615384615384,-46.5,0.43575418994413406,type2,0.5321100917431193,0.00635144671841914,-84.5,131,0.7318435754189944,0.3893129770992366,0.6106870229007634,0.0,0.4443830492765987,-57.5,109,0.6089385474860335,0.5321100917431193,0.46788990825688076,0.0,0.454250267299605,-46.5,78,0.43575418994413406,0.5384615384615384,0.46153846153846156,0.0,0.6169783117254264,-52.0,102,0.5698324022346368,0.4803921568627451,0.5196078431372549,0.0,0.3743770830575971,-346.5,174,0.9720670391061452,0.3793103448275862,0.6206896551724138,0.0,1.0,0,1
A0A0R4IZ84,NON_AFP,1544,0.0038860103626943004,37.629533678756474,21.696891191709845,29.404145077720205,8.354922279792747,5.181347150259067,0,0.0,type3,0.9204545454545454,-657.0,0.05699481865284974,type4,0.8110236220472441,0.10943092340730132,-552.5,218,0.1411917098445596,0.7614678899082569,0.23853211009174313,0.0,0.3436927926720854,-581.0,180,0.11658031088082901,0.7777777777777778,0.2222222222222222,0.0,0.4544499765673958,-657.0,88,0.05699481865284974,0.9204545454545454,0.07954545454545454,0.0,0.6500683236423724,-625.0,127,0.0822538860103627,0.8110236220472441,0.1889763779527559,0.0,0.37332303118942955,-555.0,715,0.4630829015544041,0.38741258741258744,0.6125874125874126,0.0,0.9945198659663572,0,1
A0A193KX02,NON_AFP,259,-0.003861003861003861,50.965250965250966,13.8996138996139,24.324324324324326,6.563706563706563,4.633204633204633,0,0.0,type3,0.6136363636363636,-55.0,0.33976833976833976,type4,0.5728155339805825,0.040820829655781155,-120.0,165,0.637065637065637,0.3212121212121212,0.6787878787878788,0.0,0.34754865529404366,-66.0,139,0.5366795366795367,0.5035971223021583,0.49640287769784175,0.0,0.47719655248282045,-55.0,88,0.33976833976833976,0.6136363636363636,0.38636363636363635,0.0,0.6500683236423724,-66.5,103,0.39768339768339767,0.5728155339805825,0.42718446601941745,0.0,0.3844173136077908,-347.5,248,0.9575289575289575,0.3387096774193548,0.6612903225806451,0.0,1.0,0,1
A0A1D5NS60,NON_AFP,528,-0.03598484848484849,33.52272727272727,21.96969696969697,28.219696969696972,8.522727272727272,5.681818181818182,0,0.0,type3,0.6931818181818182,-186.5,0.16666666666666666,type2,0.6012269938650306,0.09195482431678759,-206.5,189,0.35795454545454547,0.42328042328042326,0.5767195767195767,0.0,0.2850955752337307,-158.5,163,0.3087121212121212,0.6012269938650306,0.3987730061349693,0.0,0.44925807742645807,-186.5,88,0.16666666666666666,0.6931818181818182,0.3068181818181818,0.0,0.6500683236423724,-174.0,127,0.24053030303030304,0.5905511811023622,0.4094488188976378,0.0,0.37332303118942955,-375.5,447,0.8465909090909091,0.2796420581655481,0.7203579418344519,0.0,0.9917825876147249,0,1
A0A1D5NSM8,NON_AFP,3615,-0.01991701244813278,39.55739972337483,23.125864453665283,18.146611341632088,9.792531120331951,7.524204702627939,0,0.0,type3,0.9886363636363636,-1674.5,0.02434301521438451,type4,0.9534883720930233,0.03514799154334036,-1550.5,216,0.05975103734439834,0.8888888888888888,0.1111111111111111,0.0,0.3376158740857158,-1550.5,182,0.05034578146611342,0.945054945054945,0.054945054945054944,0.0,0.4503538687583641,-1674.5,88,0.02434301521438451,0.9886363636363636,0.011363636363636364,0.0,0.6500683236423724,-1624.5,129,0.03568464730290456,0.9534883720930233,0.046511627906976744,0.0,0.3830389531864928,-1307.0,781,0.21604426002766253,0.5685019206145967,0.43149807938540335,0.0,0.991455591118799,0,1
A0A1S3PBB7,NON_AFP,375,-0.042666666666666665,44.0,21.066666666666666,25.066666666666666,4.0,8.799999999999999,0,0.0,type3,0.691358024691358,-113.0,0.216,type4,0.5966386554621849,0.09471936922917312,-125.5,199,0.5306666666666666,0.37185929648241206,0.628140703517588,0.0,0.32486534976906745,-92.5,161,0.42933333333333334,0.546583850931677,0.453416149068323,0.0,0.46257254110775897,-113.0,81,0.216,0.691358024691358,0.30864197530864196,0.0,0.6548469647979969,-100.5,119,0.31733333333333336,0.5966386554621849,0.40336134453781514,0.0,0.37886729661576063,-317.0,345,0.92,0.3565217391304348,0.6434782608695652,0.0,0.9888794444402638,0,1
A0A1Z2R986,NON_AFP,559,0.007155635062611807,43.64937388193202,28.622540250447226,17.531305903398927,4.83005366726297,7.155635062611807,0,0.0,type3,0.7790697674418605,-187.0,0.15384615384615385,type4,0.6666666666666666,0.11240310077519389,-201.0,197,0.35241502683363146,0.4619289340101523,0.5380710659898477,0.0,0.3707175126939975,-148.5,171,0.30590339892665475,0.6023391812865497,0.39766081871345027,0.0,0.4535431771011387,-187.0,86,0.15384615384615385,0.7790697674418605,0.22093023255813954,0.0,0.6526082362160844,-173.0,126,0.22540250447227192,0.6666666666666666,0.3333333333333333,0.0,0.3915104825008892,-320.5,480,0.8586762075134168,0.32916666666666666,0.6708333333333333,0.0,0.9899237673581063,0,1
A0A286Y9D1,NON_AFP,914,-0.06783369803063458,30.196936542669583,22.75711159737418,35.010940919037196,6.673960612691467,4.595185995623632,0,0.0,type3,0.8068181818181818,-358.5,0.0962800875273523,type4,0.7322834645669292,0.0745347172512526,-341.0,206,0.22538293216630198,0.48058252427184467,0.5194174757281553,0.0,0.3605856487522871,-312.5,181,0.19803063457330417,0.6298342541436464,0.3701657458563536,0.0,0.44731714980122794,-358.5,88,0.0962800875273523,0.8068181818181818,0.19318181818181818,0.0,0.6500683236423724,-332.5,127,0.1389496717724289,0.7322834645669292,0.2677165354330709,0.0,0.38055370704812636,-468.0,568,0.6214442013129103,0.3028169014084507,0.6971830985915493,0.0,0.9882514377883486,0,1
A0A2R8Q1W5,NON_AFP,587,-0.017035775127768313,44.4633730834753,20.272572402044293,19.761499148211243,7.325383304940375,4.088586030664395,0,0.0,type3,0.7586206896551724,-202.5,0.14821124361158433,type4,0.6984126984126984,0.060207991242474,-216.5,196,0.3339011925042589,0.4489795918367347,0.5510204081632653,0.0,0.27939602280930403,-171.5,163,0.2776831345826235,0.6319018404907976,0.36809815950920244,0.0,0.4548917941997985,-202.5,87,0.14821124361158433,0.7586206896551724,0.2413793103448276,0.0,0.646046120465848,-187.0,126,0.21465076660988075,0.6984126984126984,0.30158730158730157,0.0,0.3915104825008893,-340.5,475,0.8091993185689949,0.32,0.68,0.0,0.9959614824546221,0,1
A0A2R8QCI3,NON_AFP,2023,-0.022244191794364803,35.541275333662874,26.00098863074642,31.38902619871478,3.7567968363816115,4.498269896193772,0,0.0,type3,0.8977272727272727,-892.0,0.043499752842313395,type4,0.8682170542635659,0.029510218463706828,-772.5,218,0.10776075135936727,0.8211009174311926,0.17889908256880735,0.0,0.3436927926720854,-807.0,181,0.08947108255066732,0.8121546961325967,0.1878453038674033,0.0,0.45239060744793785,-892.0,88,0.043499752842313395,0.8977272727272727,0.10227272727272728,0.0,0.6500683236423724,-842.0,129,0.06376668314384577,0.8682170542635659,0.13178294573643412,0.0,0.3830389531864928,-718.0,726,0.3588729609490855,0.4393939393939394,0.5606060606060606,0.0,0.9908082874156776,0,1
A0A2R8QF68,NON_AFP,908,0.0,46.91629955947136,20.92511013215859,21.80616740088106,6.828193832599119,4.074889867841409,0,0.0,type3,0.8181818181818182,-342.0,0.09691629955947137,type4,0.751937984496124,0.0662438336856942,-311.0,212,0.23348017621145375,0.5424528301886793,0.45754716981132076,0.0,0.3523215217937033,-302.0,182,0.20044052863436124,0.6593406593406593,0.34065934065934067,0.0,0.4503538687583641,-342.0,88,0.09691629955947137,0.8181818181818182,0.18181818181818182,0.0,0.6500683236423724,-326.5,129,0.1420704845814978,0.751937984496124,0.24806201550387597,0.0,0.3830389531864928,-414.0,629,0.6927312775330396,0.31319554848966613,0.6868044515103339,0.0,0.9893908055068076,0,1
A0A2R9YJI3,NON_AFP,460,0.03695652173913044,50.0,23.47826086956522,18.478260869565215,4.130434782608695,4.782608695652174,0,0.0,type3,0.686046511627907,-145.0,0.18695652173913044,type4,0.6260162601626016,0.060030251465305384,-165.0,207,0.45,0.38164251207729466,0.6183574879227053,0.0,0.3507040685718935,-132.0,169,0.3673913043478261,0.5384615384615384,0.46153846153846156,0.0,0.45250993561153374,-145.0,86,0.18695652173913044,0.686046511627907,0.313953488372093,0.0,0.641930377680567,-140.0,123,0.2673913043478261,0.6260162601626016,0.37398373983739835,0.0,0.36787493194444343,-313.0,412,0.8956521739130435,0.33980582524271846,0.6601941747572816,0.0,0.9933133798491178,0,1
A0A386CAB9,NON_AFP,1355,-0.013284132841328414,42.066420664206646,23.247232472324722,24.944649446494466,3.7638376383763834,3.6900369003690034,0,0.0,type3,0.9431818181818182,-556.5,0.06494464944649446,type4,0.8914728682170543,0.05170894996476394,-540.5,217,0.16014760147601476,0.5622119815668203,0.4377880184331797,0.0,0.34524911988014545,-495.5,182,0.13431734317343175,0.7197802197802198,0.2802197802197802,0.0,0.4503538687583641,-556.5,88,0.06494464944649446,0.9431818181818182,0.056818181818181816,0.0,0.6500683236423724,-512.5,129,0.0952029520295203,0.8914728682170543,0.10852713178294573,0.0,0.3830389531864928,-552.0,699,0.5158671586715867,0.34620886981402005,0.65379113018598,0.0,0.9917669706692941,0,1
A0A8M1NHK4,NON_AFP,600,0.0033333333333333335,49.333333333333336,18.166666666666668,20.666666666666668,8.5,7.333333333333333,0,0.0,type3,0.7261904761904762,-215.0,0.14,type4,0.6694915254237288,0.05669895076674736,-143.5,209,0.34833333333333333,0.5502392344497608,0.44976076555023925,0.0,0.34323591831087913,-176.5,167,0.2783333333333333,0.5808383233532934,0.41916167664670656,0.0,0.4519411923254443,-215.0,84,0.14,0.7261904761904762,0.27380952380952384,0.0,0.6562417656498007,-193.5,118,0.19666666666666666,0.6694915254237288,0.3305084745762712,0.0,0.3820780364175891,-278.0,490,0.8166666666666667,0.37142857142857144,0.6285714285714286,0.0,0.9863812584975143,0,1
A0A8M2BID5,NON_AFP,2059,-0.003399708596406022,36.42544924720738,26.032054395337546,29.77173385138417,5.245264691597863,2.3797960174842157,0,0.0,type3,0.9318181818181818,-902.5,0.042739193783389993,type4,0.8682170542635659,0.06360112755461589,-817.5,217,0.10539096648858669,0.7373271889400922,0.2626728110599078,0.0,0.34440694436393426,-825.0,182,0.08839242350655659,0.8351648351648352,0.16483516483516483,0.0,0.4503538687583641,-902.5,88,0.042739193783389993,0.9318181818181818,0.06818181818181818,0.0,0.6500683236423724,-857.0,129,0.0626517727051967,0.8682170542635659,0.13178294573643412,0.0,0.3830389531864928,-779.5,742,0.36036911121903836,0.408355795148248,0.5916442048517521,0.0,0.9910064914606226,0,1
A0A8M3B525,NON_AFP,287,-0.013937282229965157,43.90243902439025,21.602787456445995,22.99651567944251,3.8327526132404177,3.1358885017421603,0,0.0,type3,0.6790123456790124,-73.5,0.28222996515679444,type4,0.6206896551724138,0.05832269050659855,-120.5,166,0.578397212543554,0.3674698795180723,0.6325301204819277,0.0,0.3052095174505525,-77.0,148,0.5156794425087108,0.5,0.5,0.0,0.45824693101881836,-73.5,81,0.28222996515679444,0.6790123456790124,0.32098765432098764,0.0,0.6425012857856512,-55.0,116,0.40418118466898956,0.6206896551724138,0.3793103448275862,0.0,0.3707198632011207,-358.5,269,0.9372822299651568,0.3271375464684015,0.6728624535315985,0.0,0.9897587825198385,0,1
A0A8M9PDM1,NON_AFP,317,-0.031545741324921134,50.1577287066246,22.397476340694006,18.29652996845426,3.4700315457413247,5.993690851735016,0,0.0,type3,0.6588235294117647,-97.5,0.26813880126182965,type4,0.5714285714285714,0.0873949579831933,-119.0,184,0.580441640378549,0.3532608695652174,0.6467391304347826,0.0,0.2822012434919272,-86.0,150,0.47318611987381703,0.5133333333333333,0.4866666666666667,0.0,0.47213697193856746,-97.5,85,0.26813880126182965,0.6588235294117647,0.3411764705882353,0.0,0.6485212742892148,-77.5,119,0.3753943217665615,0.5714285714285714,0.42857142857142855,0.0,0.4013310221301973,-324.0,294,0.9274447949526814,0.36054421768707484,0.6394557823129252,0.0,0.9906296343463828,0,1
A0A8M9PFP2,NON_AFP,956,-0.03765690376569038,42.57322175732218,21.652719665271967,22.17573221757322,7.635983263598327,6.066945606694561,0,0.0,type3,0.872093023255814,-375.0,0.0899581589958159,type4,0.75,0.12209302325581395,-335.0,207,0.21652719665271966,0.5652173913043478,0.43478260869565216,0.0,0.35172975861768946,-311.0,176,0.18410041841004185,0.7215909090909091,0.2784090909090909,0.0,0.44205111239847295,-375.0,86,0.0899581589958159,0.872093023255814,0.12790697674418605,0.0,0.6642361431928286,-344.5,128,0.13389121338912133,0.75,0.25,0.0,0.37821894500826214,-408.0,642,0.6715481171548117,0.32398753894080995,0.67601246105919,0.0,0.9941512655729541,0,1
A0A8M9PQ61,NON_AFP,2207,-0.01676483914816493,36.74671499773448,26.0081558676937,30.31264159492524,4.349796103307658,2.1295876755777075,0,0.0,type4,0.9457364341085271,-917.5,0.05845038513819665,type3,0.9204545454545454,0.025281888653981732,-852.5,218,0.09877661984594473,0.8394495412844036,0.16055045871559634,0.0,0.3436927926720854,-900.5,182,0.082464884458541,0.7967032967032966,0.2032967032967033,0.0,0.4503538687583641,-975.0,88,0.03987313094698686,0.9204545454545454,0.07954545454545454,0.0,0.6500683236423724,-917.5,129,0.05845038513819665,0.9457364341085271,0.05426356589147287,0.0,0.3830389531864928,-780.0,741,0.3357498867240598,0.4601889338731444,0.5398110661268556,0.0,0.9909943544720404,0,1
A0JMD4,NON_AFP,774,-0.00904392764857881,54.52196382428941,18.863049095607234,17.958656330749353,4.263565891472868,3.7467700258397936,0,0.0,type3,0.8068181818181818,-293.0,0.11369509043927649,type4,0.6825396825396826,0.12427849927849921,-287.5,215,0.2777777777777778,0.4604651162790698,0.5395348837209303,0.0,0.3468043423964887,-253.0,172,0.2222222222222222,0.6453488372093024,0.3546511627906977,0.0,0.43488951036122814,-293.0,88,0.11369509043927649,0.8068181818181818,0.19318181818181818,0.0,0.6500683236423724,-277.5,126,0.16279069767441862,0.6825396825396826,0.31746031746031744,0.0,0.382925528802909,-402.5,570,0.7364341085271318,0.2982456140350877,0.7017543859649122,0.0,0.9899037061365553,0,1
